Article_ID,DOI,Authors,Year,Continent,Country,City,Bee genus,Bee species,Bee merged,Bee full,Abundance,Bee_ID_per_study,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Colletes,1,"Colletes simulans Cresson, 1868","Colletes simulans Cresson, 1868",11,99,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Lasioglossum,1,"Lasioglossum (Dialictus) planatum (Lovell, 1905)","Lasioglossum (Dialictus) planatum (Lovell, 1905)",11,100,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Lasioglossum,1,"Lasioglossum (Dialictus) oblongum (Lovell, 1905)","Lasioglossum (Dialictus) oblongum (Lovell, 1905)",10,101,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Andrena,1,"Andrena (Cnemiandrena) hirticincta Provancher, 1888","Andrena (Cnemiandrena) hirticincta Provancher, 1888",10,102,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Pseudopanurgus,1,"Pseudopanurgus helianthi Mitchell, 1960","Pseudopanurgus helianthi Mitchell, 1960",10,103,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Coelioxys,1,"Coelioxys (Boreocoelioxys) porterae Cockerell, 1900","Coelioxys (Boreocoelioxys) porterae Cockerell, 1900",10,104,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Lasioglossum,1,"Lasioglossum (Dialictus) trigeminum Gibbs, 2011","Lasioglossum (Dialictus) trigeminum Gibbs, 2011",9,105,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Hoplitis,1,"Hoplitis (Alcidamea) spoliata (Provancher, 1888)","Hoplitis (Alcidamea) spoliata (Provancher, 1888)",9,106,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Osmia,1,"Osmia (Osmia) lignaria Say, 1837","Osmia (Osmia) lignaria Say, 1837",9,107,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Nomada,1,"Nomada denticulata Robertson, 1902","Nomada denticulata Robertson, 1902",9,108,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Andrena,1,"Andrena (Scrapteropsis) imitatrix Cresson, 1872","Andrena (Scrapteropsis) imitatrix Cresson, 1872",8,109,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Andrena,1,"Andrena (Thysandrena) w-scripta Viereck, 1904","Andrena (Thysandrena) w-scripta Viereck, 1904",8,110,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Bombus,1,"Bombus (Pyrobombus) perplexus Cresson, 1863","Bombus (Pyrobombus) perplexus Cresson, 1863",8,111,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Lasioglossum,1,"Lasioglossum (Dialictus) dreisbachi (Mitchell, 1960)","Lasioglossum (Dialictus) dreisbachi (Mitchell, 1960)",7,112,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Lasioglossum,1,"Lasioglossum (Hemihalictus) birkmanni (Crawford, 1906)","Lasioglossum (Hemihalictus) birkmanni (Crawford, 1906)",7,113,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Calliopsis,1,"Calliopsis (Calliopsis) andreniformis Smith, 1853","Calliopsis (Calliopsis) andreniformis Smith, 1853",7,114,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Andrena,1,"Andrena (Rhacandrena) robertsonii Dalla Torre, 1896","Andrena (Rhacandrena) robertsonii Dalla Torre, 1896",6,115,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Heriades,1,"Heriades (Neotrypetes) leavitti Crawford, 1913","Heriades (Neotrypetes) leavitti Crawford, 1913",6,116,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Hoplitis,1,"Hoplitis (Alcidamea) pilosifrons (Cresson, 1864)","Hoplitis (Alcidamea) pilosifrons (Cresson, 1864)",6,117,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Osmia,1,"Osmia (Melanosmia) pumila Cresson, 1864","Osmia (Melanosmia) pumila Cresson, 1864",6,118,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Megachile,1,"Megachile (Litomegachile) brevis Say, 1837","Megachile (Litomegachile) brevis Say, 1837",6,119,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Bombus,1,"Bombus (Bombus) terricola Kirby, 1837","Bombus (Bombus) terricola Kirby, 1837",6,120,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Sphecodes,1,"Sphecodes clematidis Robertson, 1897","Sphecodes clematidis Robertson, 1897",5,121,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Pseudopanurgus,1,"Pseudopanurgus parvus (Robertson, 1892)","Pseudopanurgus parvus (Robertson, 1892)",5,122,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Heriades,1,"Heriades (Neotrypetes) carinata Cresson, 1864","Heriades (Neotrypetes) carinata Cresson, 1864",5,123,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Megachile,1,"Megachile (Megachile) inermis Provancher, 1888","Megachile (Megachile) inermis Provancher, 1888",5,124,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Epeolus,1,"Epeolus scutellaris Say, 1824","Epeolus scutellaris Say, 1824",5,125,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Sphecodes,1,"Sphecodes dichrous Smith, 1853","Sphecodes dichrous Smith, 1853",4,126,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Lasioglossum,1,"Lasioglossum (Dialictus) heterognathum (Mitchell, 1960)","Lasioglossum (Dialictus) heterognathum (Mitchell, 1960)",4,127,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Lasioglossum,1,"Lasioglossum (Lasioglossum) athabascense (Sandhouse, 1933)","Lasioglossum (Lasioglossum) athabascense (Sandhouse, 1933)",4,128,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Andrena,1,"Andrena (Andrena) milwaukeensis Graenicher, 1903","Andrena (Andrena) milwaukeensis Graenicher, 1903",4,129,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Andrena,1,"Andrena (Gonandrena) integra Smith, 1853","Andrena (Gonandrena) integra Smith, 1853",4,130,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Andrena,1,"Andrena (Micrandrena) nigrae Robertson, 1905","Andrena (Micrandrena) nigrae Robertson, 1905",4,131,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Coelioxys,1,"Coelioxys (Boreocoelioxys) octodentata Say, 1824","Coelioxys (Boreocoelioxys) octodentata Say, 1824",4,132,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Bombus,1,"Bombus (Subterraneobombus) borealis Kirby, 1837","Bombus (Subterraneobombus) borealis Kirby, 1837",4,133,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Lasioglossum,1,"Lasioglossum (Dialictus) viridatum (Lovell, 1905)","Lasioglossum (Dialictus) viridatum (Lovell, 1905)",3,134,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Andrena,1,"Andrena (Andrena) frigida Smith, 1853","Andrena (Andrena) frigida Smith, 1853",3,135,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Andrena,1,"Andrena (Gonandrena) persimulata Viereck, 1917","Andrena (Gonandrena) persimulata Viereck, 1917",3,136,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Andrena,1,"Andrena (Trachandrena) ceanothi Viereck, 1917","Andrena (Trachandrena) ceanothi Viereck, 1917",3,137,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Nomada,1,"Nomada cressonii Robertson, 1893","Nomada cressonii Robertson, 1893",3,138,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Hylaeus,1,"Hylaeus (Prosopis) nelumbonis (Robertson, 1890)","Hylaeus (Prosopis) nelumbonis (Robertson, 1890)",2,139,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Lasioglossum,1,"Lasioglossum (Dialictus) smilacinae (Robertson, 1897)","Lasioglossum (Dialictus) smilacinae (Robertson, 1897)",2,140,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Lasioglossum,1,"Lasioglossum (Dialictus) tenax (Sandhouse, 1924)","Lasioglossum (Dialictus) tenax (Sandhouse, 1924)",2,141,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Lasioglossum,1,"Lasioglossum (Sphecogastra) comagenense (Knerer & Atwood, 1964)","Lasioglossum (Sphecogastra) comagenense (Knerer & Atwood, 1964)",2,142,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Andrena,1,"Andrena (Cnemiandrena) nubecula Smith, 1853","Andrena (Cnemiandrena) nubecula Smith, 1853",2,143,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Andrena,1,"Andrena (Euandrena) geranii Robertson, 1891","Andrena (Euandrena) geranii Robertson, 1891",2,144,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Andrena,1,"Andrena (Leucandrena) erythronii Robertson, 1891","Andrena (Leucandrena) erythronii Robertson, 1891",2,145,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Andrena,1,"Andrena (Melandrena) dunningi Cockerell, 1898","Andrena (Melandrena) dunningi Cockerell, 1898",2,146,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Andrena,1,"Andrena (Micrandrena) ziziae Robertson, 1891","Andrena (Micrandrena) ziziae Robertson, 1891",2,147,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Andrena,1,"Andrena (Ptilandrena) erigeniae Robertson, 1891","Andrena (Ptilandrena) erigeniae Robertson, 1891",2,148,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Andrena,1,"Andrena (Thysandrena) bisalicis Viereck, 1908","Andrena (Thysandrena) bisalicis Viereck, 1908",2,149,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Andrena,1,"Andrena (Trachandrena) rugosa Robertson, 1891","Andrena (Trachandrena) rugosa Robertson, 1891",2,150,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Osmia,1,"Osmia (Melanosmia) simillima Smith, 1853","Osmia (Melanosmia) simillima Smith, 1853",2,151,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Megachile,1,"Megachile (Xanthosarus) gemula Cresson, 1878","Megachile (Xanthosarus) gemula Cresson, 1878",2,152,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Nomada,1,"Nomada vicina Cresson, 1863","Nomada vicina Cresson, 1863",2,153,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Sphecodes,1,"Sphecodes carolinus Mitchell, 1956","Sphecodes carolinus Mitchell, 1956",1,154,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Sphecodes,1,"Sphecodes confertus Say, 1837","Sphecodes confertus Say, 1837",1,155,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Sphecodes,1,"Sphecodes cressonii (Robertson, 1903)","Sphecodes cressonii (Robertson, 1903)",1,156,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Lasioglossum,1,"Lasioglossum (Dialictus) asteris (Mitchell, 1960)","Lasioglossum (Dialictus) asteris (Mitchell, 1960)",1,157,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Lasioglossum,1,"Lasioglossum (Dialictus) cephalotes (Dalla Torre, 1896)","Lasioglossum (Dialictus) cephalotes (Dalla Torre, 1896)",1,158,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Lasioglossum,1,"Lasioglossum (Dialictus) isawsum Gibbs, 2011","Lasioglossum (Dialictus) isawsum Gibbs, 2011",1,159,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Lasioglossum,1,"Lasioglossum (Dialictus) michiganense (Mitchell, 1960)","Lasioglossum (Dialictus) michiganense (Mitchell, 1960)",1,160,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Lasioglossum,1,"Lasioglossum (Dialictus) paradmirandum (Knerer & Atwood, 1966)","Lasioglossum (Dialictus) paradmirandum (Knerer & Atwood, 1966)",1,161,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Lasioglossum,1,"Lasioglossum (Hemihalictus) foxii (Robertson, 1895)","Lasioglossum (Hemihalictus) foxii (Robertson, 1895)",1,162,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Andrena,1,"Andrena (Andrena) clarkella (Kirby, 1802)","Andrena (Andrena) clarkella (Kirby, 1802)",1,163,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Andrena,1,"Andrena (Callandrena s.l) simplex Smith, 1853","Andrena (Callandrena s.l) simplex Smith, 1853",1,164,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Andrena,1,"Andrena (Gonandrena) fragilis Smith, 1853","Andrena (Gonandrena) fragilis Smith, 1853",1,165,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Andrena,1,"Andrena (Melandrena) regularis Malloch, 1917","Andrena (Melandrena) regularis Malloch, 1917",1,166,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Andrena,1,"Andrena (Ptilandrena) distans Provancher, 1888","Andrena (Ptilandrena) distans Provancher, 1888",1,167,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Andrena,1,"Andrena (Rhacanrena) brevipalpis Cockerell, 1930","Andrena (Rhacanrena) brevipalpis Cockerell, 1930",1,168,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Andrena,1,"Andrena (Tylandrena) erythrogaster (Ashmead, 1890)","Andrena (Tylandrena) erythrogaster (Ashmead, 1890)",1,169,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Andrena,1,"Andrena (Tylandrena) perplexa Smith, 1853","Andrena (Tylandrena) perplexa Smith, 1853",1,170,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Hoplitis,1,"Hoplitis (Hoplitis) anthocopoides Schenck, 1853","Hoplitis (Hoplitis) anthocopoides Schenck, 1853",1,171,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Osmia,1,"Osmia (Osmia) taurus Smith, 1873","Osmia (Osmia) taurus Smith, 1873",1,172,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Megachile,1,"Megachile (Xanthosarus) melanophaea Smith, 1853","Megachile (Xanthosarus) melanophaea Smith, 1853",1,173,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Megachile,1,"Megachile (Sayapis) pugnata Say, 1837","Megachile (Sayapis) pugnata Say, 1837",1,174,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Xylocopa,1,"Xylocopa (xylocopoides) virginica Linnaeus, 1771","Xylocopa (xylocopoides) virginica Linnaeus, 1771",1,175,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Triepeolus,1,"Triepeolus remigatus (Fabricius, 1804)","Triepeolus remigatus (Fabricius, 1804)",1,176,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Holcopasites,1,"Holcopasites calliopsidis (Linsley, 1943)","Holcopasites calliopsidis (Linsley, 1943)",1,177,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Montreal,Colletes,1,"Colletes americanus Cresson, 1868","Colletes americanus Cresson, 1868",0,178,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Quebec,Lasioglossum,1,"Lasioglossum (Dialictus) laevissimum (Smith, 1853)","Lasioglossum (Dialictus) laevissimum (Smith, 1853)",1812,1,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Quebec,Bombus,1,"Bombus (Pyrobombus) impatiens Cresson, 1863","Bombus (Pyrobombus) impatiens Cresson, 1863",627,2,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Quebec,Halictus,1,"Halictus (Protohalictus) rubicundus (Christ, 1791)","Halictus (Protohalictus) rubicundus (Christ, 1791)",411,3,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Quebec,Lasioglossum,1,"Lasioglossum (Dialictus) cressonii (Robertson, 1890)","Lasioglossum (Dialictus) cressonii (Robertson, 1890)",334,4,,,,,,,,,,,,,,
A113,https://doi.org/10.7717/peerj.3051,"É Normandin, NJ Vereecken, CM Buddle, V Fournier",2017,America,Canada,Quebec,Lasioglossum,1,"Lasioglossum (Dialictus) sagax (Sandhouse, 1924)","Lasioglossum (Dialictus) sagax (Sandhouse, 1924)",315,5,,,,,,,,,,,,,,
